ID,Price,neighborhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
21369962,129,Beacon Hill,4,NA,1,2,99,50,https://www.airbnb.com/rooms/21369962
21444743,83,Back Bay,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/21444743
21445050,83,Back Bay,2,NA,NA,1,100,2,https://www.airbnb.com/rooms/21445050
21445137,70,Back Bay,2,NA,NA,1,100,1,https://www.airbnb.com/rooms/21445137
21445237,84,Back Bay,3,NA,1,2,NA,0,https://www.airbnb.com/rooms/21445237
21454153,400,South Boston,11,NA,4,8,96,43,https://www.airbnb.com/rooms/21454153
21458043,220,Allston-Brighton,4,NA,2,1,100,5,https://www.airbnb.com/rooms/21458043
21471048,50,Roxbury,2,NA,1,1,98,80,https://www.airbnb.com/rooms/21471048
21484706,45,Dorchester,4,NA,1,1,89,32,https://www.airbnb.com/rooms/21484706
21486679,71,Beacon Hill,2,NA,1,1,94,114,https://www.airbnb.com/rooms/21486679
21487043,127,Downtown Crossing,2,NA,NA,1,92,13,https://www.airbnb.com/rooms/21487043
21576187,70,Allston-Brighton,3,NA,1,1,95,152,https://www.airbnb.com/rooms/21576187
21597670,65,Roxbury,4,NA,1,1,99,103,https://www.airbnb.com/rooms/21597670
21597878,35,Roxbury,1,NA,1,1,100,3,https://www.airbnb.com/rooms/21597878
21624391,180,Allston-Brighton,4,NA,2,3,100,74,https://www.airbnb.com/rooms/21624391
21648941,48,Allston-Brighton,2,NA,1,1,NA,1,https://www.airbnb.com/rooms/21648941
21660933,175,South Boston,4,NA,1,1,100,2,https://www.airbnb.com/rooms/21660933
21661811,30,Dorchester,2,NA,1,1,70,3,https://www.airbnb.com/rooms/21661811
21679735,70,Allston-Brighton,1,NA,1,1,100,1,https://www.airbnb.com/rooms/21679735
21679902,70,Back Bay,2,NA,NA,1,90,4,https://www.airbnb.com/rooms/21679902
21683291,55,Mattapan,2,NA,1,2,99,28,https://www.airbnb.com/rooms/21683291
21712033,61,Allston-Brighton,2,NA,1,1,92,57,https://www.airbnb.com/rooms/21712033
21735562,57,Allston-Brighton,2,NA,1,1,94,125,https://www.airbnb.com/rooms/21735562
21736914,200,East Boston,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/21736914
21769647,70,Dorchester,2,NA,1,1,96,171,https://www.airbnb.com/rooms/21769647
21771037,160,East Boston,10,NA,4,4,93,188,https://www.airbnb.com/rooms/21771037
21779767,83,Back Bay,2,NA,1,1,80,1,https://www.airbnb.com/rooms/21779767
21789235,109,Dorchester,3,NA,3,3,NA,0,https://www.airbnb.com/rooms/21789235
21799387,132,Roxbury,2,NA,NA,1,88,8,https://www.airbnb.com/rooms/21799387
21799918,196,Dorchester,8,NA,2,6,89,15,https://www.airbnb.com/rooms/21799918
21800425,196,Dorchester,8,NA,2,6,88,11,https://www.airbnb.com/rooms/21800425
21800554,132,South Boston,2,NA,1,0,86,7,https://www.airbnb.com/rooms/21800554
21802497,201,Dorchester,8,NA,2,6,98,24,https://www.airbnb.com/rooms/21802497
21815325,73,Back Bay,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/21815325
21824260,169,Dorchester,6,NA,1,5,87,3,https://www.airbnb.com/rooms/21824260
21824635,104,Dorchester,2,NA,1,1,94,19,https://www.airbnb.com/rooms/21824635
21824859,162,Dorchester,6,NA,1,5,80,4,https://www.airbnb.com/rooms/21824859
21826196,104,Dorchester,2,NA,1,1,95,13,https://www.airbnb.com/rooms/21826196
21826460,162,Dorchester,6,NA,1,5,96,5,https://www.airbnb.com/rooms/21826460
21826608,94,Dorchester,2,NA,1,1,91,9,https://www.airbnb.com/rooms/21826608
21861361,91,Dorchester,4,NA,1,1,97,37,https://www.airbnb.com/rooms/21861361
21861781,93,Dorchester,4,NA,1,1,96,44,https://www.airbnb.com/rooms/21861781
21861961,78,Dorchester,4,NA,1,2,94,36,https://www.airbnb.com/rooms/21861961
21862054,96,Dorchester,4,NA,1,2,91,30,https://www.airbnb.com/rooms/21862054
21862176,103,Dorchester,4,NA,1,1,92,35,https://www.airbnb.com/rooms/21862176
21897391,975,Back Bay,7,NA,4,5,100,2,https://www.airbnb.com/rooms/21897391
21924790,139,Mattapan,8,NA,3,3,95,152,https://www.airbnb.com/rooms/21924790
21925988,50,Cambridge,2,NA,1,1,98,12,https://www.airbnb.com/rooms/21925988
21935818,165,Roslindale,7,NA,3,3,98,88,https://www.airbnb.com/rooms/21935818
22009604,200,North End,3,NA,1,1,98,13,https://www.airbnb.com/rooms/22009604
22013980,161,Jamaica Plain,2,NA,2,2,99,56,https://www.airbnb.com/rooms/22013980
22018975,300,Dorchester,7,NA,3,7,95,144,https://www.airbnb.com/rooms/22018975
22041148,85,East Boston,4,NA,1,1,99,63,https://www.airbnb.com/rooms/22041148
22081895,275,South Boston,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/22081895
22099733,44,East Boston,2,NA,1,1,98,373,https://www.airbnb.com/rooms/22099733
22119311,100,North End,3,NA,1,1,100,2,https://www.airbnb.com/rooms/22119311
22260527,169,Cambridge,3,NA,1,2,90,2,https://www.airbnb.com/rooms/22260527
22267104,119,South Boston,2,NA,NA,1,100,264,https://www.airbnb.com/rooms/22267104
22291813,98,East Boston,8,NA,3,3,92,253,https://www.airbnb.com/rooms/22291813
22327139,44,East Boston,2,NA,1,1,98,355,https://www.airbnb.com/rooms/22327139
22327141,44,East Boston,2,NA,1,1,98,332,https://www.airbnb.com/rooms/22327141
22327142,44,East Boston,2,NA,1,1,98,316,https://www.airbnb.com/rooms/22327142
22432082,70,Jamaica Plain,4,NA,1,2,NA,1,https://www.airbnb.com/rooms/22432082
22525315,100,Roxbury,4,NA,1,1,95,8,https://www.airbnb.com/rooms/22525315
22530658,80,Roxbury,2,NA,1,1,100,3,https://www.airbnb.com/rooms/22530658
22531126,100,Roxbury,2,NA,1,1,60,1,https://www.airbnb.com/rooms/22531126
22570371,41,Dorchester,2,NA,1,1,100,9,https://www.airbnb.com/rooms/22570371
22571244,299,Dorchester,4,NA,1,2,92,10,https://www.airbnb.com/rooms/22571244
22581254,50,Allston-Brighton,1,NA,1,1,100,1,https://www.airbnb.com/rooms/22581254
22627055,200,South End,2,NA,NA,1,80,4,https://www.airbnb.com/rooms/22627055
22627141,200,South End,2,NA,NA,1,NA,0,https://www.airbnb.com/rooms/22627141
22627198,200,South End,2,NA,NA,1,100,4,https://www.airbnb.com/rooms/22627198
22629502,100,Roxbury,2,NA,1,1,90,4,https://www.airbnb.com/rooms/22629502
22651826,849,Fenway/Kenmore,3,NA,1,2,100,1,https://www.airbnb.com/rooms/22651826
22692343,55,Allston-Brighton,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/22692343
22713966,65,Dorchester,1,NA,1,1,97,116,https://www.airbnb.com/rooms/22713966
22788158,382,South End,4,NA,2,2,96,198,https://www.airbnb.com/rooms/22788158
22810966,299,Dorchester,4,NA,1,2,96,9,https://www.airbnb.com/rooms/22810966
22824659,686,Cambridge,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/22824659
22840213,63,Allston-Brighton,2,NA,NA,1,95,213,https://www.airbnb.com/rooms/22840213
22859515,40,Mattapan,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/22859515
22886713,55,Allston-Brighton,2,NA,NA,1,95,223,https://www.airbnb.com/rooms/22886713
22902242,200,Fenway/Kenmore,2,NA,1,1,89,32,https://www.airbnb.com/rooms/22902242
22925456,75,Allston-Brighton,6,NA,2,3,99,35,https://www.airbnb.com/rooms/22925456
22940115,139,East Boston,2,NA,1,1,98,153,https://www.airbnb.com/rooms/22940115
23015741,800,Fenway/Kenmore,5,NA,2,2,96,40,https://www.airbnb.com/rooms/23015741
23016377,75,Allston-Brighton,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/23016377
23017535,250,Fenway/Kenmore,5,NA,2,3,88,18,https://www.airbnb.com/rooms/23017535
23017803,112,Fenway/Kenmore,5,NA,2,3,94,19,https://www.airbnb.com/rooms/23017803
23027286,41,Mattapan,1,NA,1,1,20,1,https://www.airbnb.com/rooms/23027286
23027875,41,Mattapan,1,NA,1,1,100,1,https://www.airbnb.com/rooms/23027875
23058973,90,Cambridge,4,NA,2,2,93,6,https://www.airbnb.com/rooms/23058973
23062683,70,South Boston,1,NA,1,1,100,1,https://www.airbnb.com/rooms/23062683
23109832,120,Jamaica Plain,4,NA,2,2,100,1,https://www.airbnb.com/rooms/23109832
23113252,72,North End,2,NA,1,1,97,32,https://www.airbnb.com/rooms/23113252
23147024,114,Fenway/Kenmore,5,NA,2,2,97,26,https://www.airbnb.com/rooms/23147024
23149016,225,Mattapan,8,NA,3,3,93,43,https://www.airbnb.com/rooms/23149016
23152798,258,Dorchester,8,NA,4,5,NA,0,https://www.airbnb.com/rooms/23152798
23165210,139,Fenway/Kenmore,5,NA,2,2,92,27,https://www.airbnb.com/rooms/23165210
23166408,200,North End,4,NA,2,2,100,3,https://www.airbnb.com/rooms/23166408
23171291,37,Roxbury,1,NA,1,1,100,9,https://www.airbnb.com/rooms/23171291
23181189,230,Beacon Hill,3,NA,3,3,98,11,https://www.airbnb.com/rooms/23181189
23183205,73,Back Bay,1,NA,NA,1,NA,0,https://www.airbnb.com/rooms/23183205
23251910,35,Roxbury,1,NA,1,1,100,1,https://www.airbnb.com/rooms/23251910
23252361,265,North End,4,NA,1,2,99,99,https://www.airbnb.com/rooms/23252361
23258400,50,East Boston,1,NA,1,1,100,1,https://www.airbnb.com/rooms/23258400
23272728,60,Fenway/Kenmore,1,NA,NA,1,100,14,https://www.airbnb.com/rooms/23272728
23285785,125,Dorchester,8,NA,3,3,88,18,https://www.airbnb.com/rooms/23285785
23285807,104,Fenway/Kenmore,3,NA,NA,2,90,4,https://www.airbnb.com/rooms/23285807
23285835,100,Dorchester,8,NA,2,3,91,89,https://www.airbnb.com/rooms/23285835
23286634,457,Fenway/Kenmore,3,NA,NA,1,NA,0,https://www.airbnb.com/rooms/23286634
23287239,116,Fenway/Kenmore,3,NA,NA,2,96,11,https://www.airbnb.com/rooms/23287239
23288548,122,Fenway/Kenmore,3,NA,NA,2,100,1,https://www.airbnb.com/rooms/23288548
23288976,99,Fenway/Kenmore,3,NA,1,2,83,7,https://www.airbnb.com/rooms/23288976
23289378,104,Fenway/Kenmore,3,NA,NA,2,100,7,https://www.airbnb.com/rooms/23289378
23289953,55,Dorchester,1,NA,1,1,97,121,https://www.airbnb.com/rooms/23289953
23290200,65,Dorchester,1,NA,1,1,96,119,https://www.airbnb.com/rooms/23290200
23301918,108,Fenway/Kenmore,4,NA,1,2,92,10,https://www.airbnb.com/rooms/23301918
23302453,110,Fenway/Kenmore,4,NA,1,2,88,21,https://www.airbnb.com/rooms/23302453
23302890,114,Fenway/Kenmore,4,NA,1,2,94,18,https://www.airbnb.com/rooms/23302890
23304072,199,South End,4,NA,1,1,89,9,https://www.airbnb.com/rooms/23304072
23304141,229,South End,4,NA,1,1,85,14,https://www.airbnb.com/rooms/23304141
23304442,199,South End,2,NA,NA,1,89,23,https://www.airbnb.com/rooms/23304442
23304925,70,Allston-Brighton,2,NA,1,2,100,1,https://www.airbnb.com/rooms/23304925
23306244,686,Fenway/Kenmore,5,NA,2,3,NA,0,https://www.airbnb.com/rooms/23306244
23306611,161,Fenway/Kenmore,5,NA,2,3,92,18,https://www.airbnb.com/rooms/23306611
23307800,686,Fenway/Kenmore,5,NA,2,3,NA,0,https://www.airbnb.com/rooms/23307800
23311123,37,Roxbury,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/23311123
23316169,98,Roxbury,4,NA,2,5,98,49,https://www.airbnb.com/rooms/23316169
23375776,29,Roxbury,1,NA,1,1,98,10,https://www.airbnb.com/rooms/23375776
23380501,37,Roxbury,1,NA,1,1,100,6,https://www.airbnb.com/rooms/23380501
23411464,182,Downtown Crossing,2,NA,NA,1,96,19,https://www.airbnb.com/rooms/23411464
23412602,98,Fenway/Kenmore,4,NA,NA,2,100,2,https://www.airbnb.com/rooms/23412602
23414242,58,Dorchester,1,NA,1,1,96,77,https://www.airbnb.com/rooms/23414242
23414294,57,Dorchester,1,NA,1,1,96,120,https://www.airbnb.com/rooms/23414294
23429071,42,Jamaica Plain,2,NA,1,1,96,51,https://www.airbnb.com/rooms/23429071
23452923,768,Downtown Crossing,6,NA,3,3,94,43,https://www.airbnb.com/rooms/23452923
23467213,518,Downtown Crossing,6,NA,3,3,95,37,https://www.airbnb.com/rooms/23467213
23487191,40,Roxbury,2,NA,1,1,98,11,https://www.airbnb.com/rooms/23487191
23487192,216,Downtown Crossing,2,NA,1,1,99,40,https://www.airbnb.com/rooms/23487192
23502085,353,Downtown Crossing,4,NA,2,2,98,50,https://www.airbnb.com/rooms/23502085
23502271,160,North End,2,NA,NA,1,98,10,https://www.airbnb.com/rooms/23502271
23502542,50,Beacon Hill,1,NA,NA,1,97,89,https://www.airbnb.com/rooms/23502542
23524596,129,Downtown Crossing,2,NA,NA,1,93,40,https://www.airbnb.com/rooms/23524596
23526125,120,South Boston,2,NA,1,1,99,56,https://www.airbnb.com/rooms/23526125
23528849,50,Allston-Brighton,1,NA,1,1,100,4,https://www.airbnb.com/rooms/23528849
23567704,180,Dorchester,8,NA,3,4,91,25,https://www.airbnb.com/rooms/23567704
23567927,155,Dorchester,7,NA,3,4,87,30,https://www.airbnb.com/rooms/23567927
23624354,375,Charlestown,6,NA,3,3,100,1,https://www.airbnb.com/rooms/23624354
23627923,160,Dorchester,4,NA,1,2,96,61,https://www.airbnb.com/rooms/23627923
23628377,179,Dorchester,4,NA,1,2,94,49,https://www.airbnb.com/rooms/23628377
23633083,175,Dorchester,4,NA,1,2,97,68,https://www.airbnb.com/rooms/23633083
23661462,109,South Boston,2,NA,1,1,100,66,https://www.airbnb.com/rooms/23661462
23666880,129,Dorchester,4,NA,3,3,97,22,https://www.airbnb.com/rooms/23666880
23668146,50,Dorchester,1,NA,1,1,95,33,https://www.airbnb.com/rooms/23668146
23687280,353,Fenway/Kenmore,7,NA,3,3,100,14,https://www.airbnb.com/rooms/23687280
23687980,325,Fenway/Kenmore,7,NA,3,3,97,14,https://www.airbnb.com/rooms/23687980
23780136,110,Dorchester,2,NA,1,1,98,77,https://www.airbnb.com/rooms/23780136
23790542,30,Dorchester,1,NA,1,1,100,1,https://www.airbnb.com/rooms/23790542
23801768,199,East Boston,4,NA,NA,1,100,1,https://www.airbnb.com/rooms/23801768
23805779,48,Dorchester,2,NA,1,1,93,21,https://www.airbnb.com/rooms/23805779
23822858,225,East Boston,3,NA,1,2,98,9,https://www.airbnb.com/rooms/23822858
23827867,98,North End,4,NA,1,2,97,169,https://www.airbnb.com/rooms/23827867
23842606,30,Roxbury,1,NA,1,1,100,10,https://www.airbnb.com/rooms/23842606
23872975,185,Charlestown,4,NA,2,2,99,26,https://www.airbnb.com/rooms/23872975
23918171,90,South End,4,NA,1,2,91,86,https://www.airbnb.com/rooms/23918171
23947734,40,Dorchester,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/23947734
23948205,478,Dorchester,16,NA,5,9,97,30,https://www.airbnb.com/rooms/23948205
23965606,125,Dorchester,3,NA,3,3,NA,0,https://www.airbnb.com/rooms/23965606
24032465,42,Dorchester,1,NA,1,1,90,2,https://www.airbnb.com/rooms/24032465
24034961,39,Dorchester,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/24034961
24035810,21,Fenway/Kenmore,1,NA,1,0,NA,1,https://www.airbnb.com/rooms/24035810
24079621,130,Dorchester,4,NA,3,3,94,58,https://www.airbnb.com/rooms/24079621
24080196,69,Dorchester,2,NA,1,1,94,127,https://www.airbnb.com/rooms/24080196
24087726,69,Dorchester,2,NA,1,1,96,131,https://www.airbnb.com/rooms/24087726
24090510,69,Dorchester,2,NA,1,1,96,114,https://www.airbnb.com/rooms/24090510
24113222,70,Roxbury,2,NA,1,1,93,107,https://www.airbnb.com/rooms/24113222
24131246,135,Allston-Brighton,3,NA,NA,1,NA,0,https://www.airbnb.com/rooms/24131246
24168312,73,Back Bay,4,NA,NA,2,86,14,https://www.airbnb.com/rooms/24168312
24219094,382,Jamaica Plain,6,NA,4,4,99,94,https://www.airbnb.com/rooms/24219094
24231732,97,Roxbury,5,NA,2,2,87,86,https://www.airbnb.com/rooms/24231732
24265005,109,Jamaica Plain,4,NA,2,2,97,27,https://www.airbnb.com/rooms/24265005
24277032,93,Back Bay,4,NA,1,1,80,3,https://www.airbnb.com/rooms/24277032
24315639,202,Roxbury,6,NA,2,2,90,65,https://www.airbnb.com/rooms/24315639
24325336,70,Back Bay,2,NA,NA,1,95,9,https://www.airbnb.com/rooms/24325336
24356120,100,Roslindale,2,NA,1,1,100,1,https://www.airbnb.com/rooms/24356120
24401790,109,Jamaica Plain,2,NA,1,1,98,61,https://www.airbnb.com/rooms/24401790
24412927,115,Mattapan,4,NA,2,3,93,3,https://www.airbnb.com/rooms/24412927
24464154,65,Back Bay,2,NA,NA,3,96,87,https://www.airbnb.com/rooms/24464154
24471492,120,Dorchester,4,NA,2,2,97,75,https://www.airbnb.com/rooms/24471492
24501001,160,Dorchester,5,NA,1,2,94,54,https://www.airbnb.com/rooms/24501001
24523214,179,Dorchester,2,NA,1,1,95,42,https://www.airbnb.com/rooms/24523214
24598387,400,South Boston,6,NA,3,5,99,129,https://www.airbnb.com/rooms/24598387
24598890,40,Dorchester,2,NA,1,1,96,23,https://www.airbnb.com/rooms/24598890
24600107,215,Jamaica Plain,8,NA,4,5,100,10,https://www.airbnb.com/rooms/24600107
24619508,176,Dorchester,6,NA,1,5,94,60,https://www.airbnb.com/rooms/24619508
24749244,65,Beacon Hill,2,NA,1,1,92,54,https://www.airbnb.com/rooms/24749244
24756613,45,Dorchester,4,NA,1,2,84,15,https://www.airbnb.com/rooms/24756613
24768622,85,Hyde Park,4,NA,2,3,NA,0,https://www.airbnb.com/rooms/24768622
24783227,120,Dorchester,2,NA,1,2,94,77,https://www.airbnb.com/rooms/24783227
24809758,50,Allston-Brighton,1,NA,1,1,100,7,https://www.airbnb.com/rooms/24809758
24826742,129,Dorchester,6,NA,2,2,94,40,https://www.airbnb.com/rooms/24826742
24829523,300,Dorchester,6,NA,3,3,97,20,https://www.airbnb.com/rooms/24829523
24845439,75,Jamaica Plain,2,NA,1,1,95,130,https://www.airbnb.com/rooms/24845439
24914428,137,Charlestown,4,NA,1,2,99,123,https://www.airbnb.com/rooms/24914428
24914518,70,Allston-Brighton,3,NA,1,1,93,138,https://www.airbnb.com/rooms/24914518
24935629,686,Cambridge,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/24935629
24940276,239,Dorchester,5,NA,1,2,94,27,https://www.airbnb.com/rooms/24940276
24940322,229,Dorchester,5,NA,1,2,97,50,https://www.airbnb.com/rooms/24940322
24940375,229,Dorchester,5,NA,1,2,98,47,https://www.airbnb.com/rooms/24940375
24940413,259,Dorchester,3,NA,1,3,98,8,https://www.airbnb.com/rooms/24940413
24940427,279,Dorchester,5,NA,1,2,87,11,https://www.airbnb.com/rooms/24940427
24944930,56,East Boston,1,NA,1,1,96,265,https://www.airbnb.com/rooms/24944930
24965806,225,Cambridge,3,NA,NA,2,95,39,https://www.airbnb.com/rooms/24965806
24969609,160,Allston-Brighton,4,NA,2,2,NA,0,https://www.airbnb.com/rooms/24969609
24992422,159,Charlestown,4,NA,1,2,98,122,https://www.airbnb.com/rooms/24992422
25025114,45,Dorchester,3,NA,1,2,95,9,https://www.airbnb.com/rooms/25025114
25079212,41,Allston-Brighton,1,NA,1,1,67,3,https://www.airbnb.com/rooms/25079212
25158106,208,Cambridge,5,NA,2,2,80,1,https://www.airbnb.com/rooms/25158106
25179090,119,Allston-Brighton,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/25179090
25266010,43,Allston-Brighton,3,NA,1,2,98,17,https://www.airbnb.com/rooms/25266010
25324358,35,Hyde Park,1,NA,1,1,100,8,https://www.airbnb.com/rooms/25324358
25326962,45,East Boston,2,NA,1,1,93,180,https://www.airbnb.com/rooms/25326962
25328440,44,East Boston,2,NA,1,1,94,170,https://www.airbnb.com/rooms/25328440
25374033,89,Cambridge,3,NA,NA,2,100,2,https://www.airbnb.com/rooms/25374033
25416313,45,Dorchester,3,NA,1,2,94,7,https://www.airbnb.com/rooms/25416313
25429787,120,Jamaica Plain,4,NA,2,2,100,17,https://www.airbnb.com/rooms/25429787
25455523,500,Jamaica Plain,6,NA,3,6,100,3,https://www.airbnb.com/rooms/25455523
25476090,208,Cambridge,5,NA,2,2,NA,0,https://www.airbnb.com/rooms/25476090
25476466,151,Fenway/Kenmore,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/25476466
25520363,186,Allston-Brighton,4,NA,2,2,93,60,https://www.airbnb.com/rooms/25520363
25531778,30,Dorchester,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/25531778
25576444,175,South End,2,NA,1,1,98,55,https://www.airbnb.com/rooms/25576444
25685344,274,Charlestown,4,NA,2,2,99,18,https://www.airbnb.com/rooms/25685344
25770647,253,Downtown Crossing,4,NA,1,2,100,117,https://www.airbnb.com/rooms/25770647
25804129,975,Charlestown,8,NA,4,5,100,13,https://www.airbnb.com/rooms/25804129
25933888,293,East Boston,10,NA,2,9,97,93,https://www.airbnb.com/rooms/25933888
25936605,99,Beacon Hill,2,NA,NA,1,96,33,https://www.airbnb.com/rooms/25936605
25971732,337,East Boston,2,NA,1,1,NA,0,https://www.airbnb.com/rooms/25971732
25975436,225,East Boston,4,NA,2,3,80,1,https://www.airbnb.com/rooms/25975436
26012594,461,Dorchester,16,NA,5,8,97,30,https://www.airbnb.com/rooms/26012594
26038867,127,Dorchester,4,NA,1,2,98,23,https://www.airbnb.com/rooms/26038867
26051186,129,Dorchester,4,NA,1,2,91,19,https://www.airbnb.com/rooms/26051186
26052117,133,Dorchester,5,NA,1,2,96,19,https://www.airbnb.com/rooms/26052117
26065119,85,Fenway/Kenmore,2,NA,NA,1,97,6,https://www.airbnb.com/rooms/26065119
26066073,132,Dorchester,4,NA,1,2,96,25,https://www.airbnb.com/rooms/26066073
26066238,47,Dorchester,2,NA,1,1,95,13,https://www.airbnb.com/rooms/26066238
26094005,30,Roslindale,1,NA,1,1,NA,0,https://www.airbnb.com/rooms/26094005
26102579,125,East Boston,2,NA,NA,1,94,7,https://www.airbnb.com/rooms/26102579
26104302,99,East Boston,3,NA,NA,1,100,1,https://www.airbnb.com/rooms/26104302
26104687,224,East Boston,4,NA,NA,1,97,7,https://www.airbnb.com/rooms/26104687
26105250,99,East Boston,4,NA,NA,1,97,7,https://www.airbnb.com/rooms/26105250
26105589,125,East Boston,2,NA,NA,1,90,2,https://www.airbnb.com/rooms/26105589
26108847,99,East Boston,2,NA,NA,1,90,4,https://www.airbnb.com/rooms/26108847
26109078,150,East Boston,4,NA,NA,1,96,5,https://www.airbnb.com/rooms/26109078
26109200,167,East Boston,4,NA,NA,1,90,4,https://www.airbnb.com/rooms/26109200
26109264,110,East Boston,4,NA,NA,1,NA,0,https://www.airbnb.com/rooms/26109264
26130187,93,Back Bay,4,NA,1,1,100,1,https://www.airbnb.com/rooms/26130187
26131758,167,East Boston,4,NA,NA,1,NA,0,https://www.airbnb.com/rooms/26131758
26132354,167,East Boston,4,NA,NA,1,NA,0,https://www.airbnb.com/rooms/26132354
26132566,167,East Boston,4,NA,NA,1,100,1,https://www.airbnb.com/rooms/26132566
26160905,125,Dorchester,2,NA,1,1,95,120,https://www.airbnb.com/rooms/26160905
26163695,80,Mattapan,2,NA,1,1,98,65,https://www.airbnb.com/rooms/26163695
26214081,214,Beacon Hill,4,NA,2,2,95,4,https://www.airbnb.com/rooms/26214081
26246423,125,Jamaica Plain,3,NA,1,1,97,7,https://www.airbnb.com/rooms/26246423
26333739,250,South End,4,NA,1,1,100,43,https://www.airbnb.com/rooms/26333739
26360101,88,East Boston,2,NA,1,1,98,59,https://www.airbnb.com/rooms/26360101
26361101,289,East Boston,3,NA,1,1,86,7,https://www.airbnb.com/rooms/26361101
26361743,223,East Boston,4,NA,2,2,100,4,https://www.airbnb.com/rooms/26361743
26395595,99,Jamaica Plain,2,NA,2,2,97,97,https://www.airbnb.com/rooms/26395595
